front,back,tags,source
"Complete / recall the soundbite from ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md: 'What's your take on AI-powered code review tools? Greptile, ...'","What's your take on AI-powered code review tools? Greptile, CodeRabbit, GitHub's review suggestions, etc.?",soundbite,ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md
In ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md: 2.1. Does it do what was asked??,"The most basic question. Read the PR description. Read the diff. Are they about the same thing? AI loves to do ""more than asked""; juniors accept the bonus work.",concept,ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md
"In ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md: 2.2. Does every API call point to a real, current API??",Hover over imports. Check that methods exist. AI fabricates plausibly-named methods. A 30-second sanity check on imports catches this most of the time.,concept,ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md
In ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md: 2.3. Does it respect the codebase's existing patterns??,Find a sibling file with similar responsibilities. Compare. AI imports its training data's style; your codebase has its own. Mismatch = future maintenance pain.,concept,ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md
In ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md: 2.4. Are there any one-character bugs hiding in plain sight??,"Off-by-one, wrong comparison operator, missing await, accidentally-async function. AI produces these at a slightly higher rate than careful humans.",concept,ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md
"In ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md: 2.5. Were tests added that test the new behavior, not just pass??","Open the test file. Read each test. Does it actually exercise the change? Common AI failure: tests that import the new code and assert on a trivial property, giving false confidence.",concept,ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md
In ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md: 2.6. Are there empty try/catch blocks??,AI loves swallowing errors. Search for catch in the diff. Every empty body is a flag.,concept,ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md
In ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md: 2.7. Are there any types??,"In a TypeScript codebase, any is a smell. AI sometimes reaches for any instead of working out the correct type. Each one needs justification.",concept,ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md
In ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md: 2.8. Are there hardcoded values that should be parameters or constants??,"Magic numbers, hardcoded strings, baked-in URLs. AI defaults to plausible values rather than asking. Each one is a refactor invitation.",concept,ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md
In ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md: 2.9. Was anything deleted that should not have been??,Read the diff with an eye on the minus signs. AI is capable of helpfully removing lines it deems unnecessary that turn out to be load-bearing.,concept,ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md
In ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md: 2.10. Does the code match the PR description??,"If the description says ""fix bug X"" and the diff also adds an unrelated feature, that is two changes in one PR. Push back.",concept,ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md
In ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md: 2.11. Could you ship this if you owned it??,"The final gut-check. Imagine the PR is yours. Imagine being on call when it breaks. Would you ship it as-is? If no, articulate why.",concept,ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md
"In ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md: 3.1. The ""this won't compose"" comment?","> ""This is fine in isolation, but useUserScores is going to be called inside <TeamRow>, which itself is rendered in a list of 50. That means 50 hook invocations per render. We should hoist this up.""",concept,ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md
"In ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md: 3.2. The ""this hides a bug we'll see in production"" comment?","> ""The empty catch on line 47 will swallow the network error. We will not see the failure in our metrics. Either rethrow or log.""",concept,ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md
"In ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md: 3.3. The ""future maintainer will struggle"" comment?","> ""This name useThing will not survive a year. In six months someone will grep for the actual feature and miss this entirely. Suggest useTeamScoreSubscription or similar.""",concept,ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md
In ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md: 5.1. The opening?,"> ""OK, let me start with the high-level — read the PR description, then walk the diff. I'll call out things as I see them.""",concept,ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md
In ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md: Structural pass?,"> ""Two files in the diff: the implementation and one test. Description matches scope. No new dependencies. Good baseline.""",concept,ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md
In ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md: Summary?,"> ""To summarize: I'd block this PR on three things — the type, the comparator (which has two bugs), and the missing real tests. I'd note the empty catch and the hardcoded 3 as non-blocking but should-fix. Three blockers, two suggestions.""",concept,ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md
"In ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md: 7.1. Critique the code, not the coder?","The PR allegedly came from ""a junior engineer."" Do not say things like ""this is sloppy"" or ""the AI clearly made a mess."" Talk about the code in third-person, neutrally.",concept,ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md
In ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md: 7.2. Compliment what works?,"When something is correct, say so. ""The scope is appropriately small — that's good."" It signals that you read for both wins and losses, not just losses.",concept,ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md
In ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md: 7.3. Pace your delivery?,"A reviewer who barrels through eight comments in two minutes sounds harsh. A reviewer who takes a breath after each major comment, makes eye contact, and lets the panel acknowledge before moving on — that reviewer sounds senior.",concept,ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md
In ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md: 11.1. The salted PR drill?,"Take a real, working PR from your repo (open-source or your own). Have a friend salt it with one of the AI failure-mode signatures from Lesson 4.2. Open it cold. Time yourself reviewing. Did you find the salt? How long did it take?",concept,ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md
In ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md: 11.2. The peer review?,"Pair with another developer. Each of you submits a small AI-assisted PR to the other for review. Treat it as a real interview format — narrate aloud, written comments after. Switch roles. Watch how each of you reviews differently.",concept,ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md
In ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md: 11.3. The recorded review?,Open any open-source PR you do not have context for. Record yourself reviewing it for 10 minutes. Watch back. Note the gaps in your narration and the comments you made that lacked justification.,concept,ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md
In ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md: 12.1. Reading silently?,"If the panel cannot hear you think, they will not credit you with thinking. Default to narration. Even ""Reading the diff..."" is enough to fill the air.",concept,ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md
In ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md: 12.2. Diving into the deepest detail first?,"Some candidates immediately zoom into a regex or a comparator and start picking it apart. Resist. The structural pass first — ""is the scope right? Are the right files touched?"" — sets you up to be the reviewer the panel wants to hire.",concept,ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md
In ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md: 12.3. Performing skepticism?,"Some candidates over-criticize because they think it makes them look senior. The opposite. The most senior reviewer says ""this part is fine"" the most often — they have calibrated the bar precisely.",concept,ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md
In ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md: 12.4. Forgetting to summarize?,You spent 10 minutes finding issues. The panel needs a 30-second wrap. Always summarize at the end. Count the blockers. Count the suggestions. Hand it back.,concept,ai-interview/chapter-04-live-scenarios/03-code-review-of-ai.md
"Complete / recall the soundbite from ai-interview/chapter-04-live-scenarios/README.md: 'The interview formats are changing. ""Solve this on a whitebo...'","The interview formats are changing. ""Solve this on a whiteboard, no internet"" is dying. ""Build this with AI, share your screen"" is the new normal. This chapter teaches you to dominate that format.",soundbite,ai-interview/chapter-04-live-scenarios/README.md
Can you list the six categories of architecture decision from memory?,"Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,ai-interview/chapter-05-system-design/01-what-humans-still-own.md
"For each, can you give one concrete example and name the boundary between AI's contribution and yours?","Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,ai-interview/chapter-05-system-design/01-what-humans-still-own.md
"Can you deliver the section-10 ""when would you ask the AI?"" answer in under 60 seconds?","Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,ai-interview/chapter-05-system-design/01-what-humans-still-own.md
Can you handle the section-11 trap question without dismissing or over-conceding?,"Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,ai-interview/chapter-05-system-design/01-what-humans-still-own.md
Can you deliver the section-12 senior soundbite without notes?,"Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,ai-interview/chapter-05-system-design/01-what-humans-still-own.md
Complete / recall the soundbite from ai-interview/chapter-05-system-design/01-what-humans-still-own.md: 'Six categories of decision define a senior engineer's day. A...',Six categories of decision define a senior engineer's day. AI participates in all of them. AI does not own any of them. This lesson is the map.,soundbite,ai-interview/chapter-05-system-design/01-what-humans-still-own.md
